Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Studios,Genres,Demographic
Zero no Tsukaima,2875,206,7.24,446706.0,784750,7809,TV,13,Finished Airing,Summer,2006,J.C.Staff,Fantasy,
Zero no Tsukaima,2875,206,7.24,446706.0,784750,7809,TV,13,Finished Airing,Summer,2006,J.C.Staff,Romance,
Zero no Tsukaima,2875,206,7.24,446706.0,784750,7809,TV,13,Finished Airing,Summer,2006,J.C.Staff,Ecchi,
Akira,383,207,8.16,473329.0,784476,12609,Movie,1,Finished Airing,,1988,Others,Action,Seinen
Akira,383,207,8.16,473329.0,784476,12609,Movie,1,Finished Airing,,1988,Others,Adventure,Seinen
Akira,383,207,8.16,473329.0,784476,12609,Movie,1,Finished Airing,,1988,Others,Horror,Seinen
Akira,383,207,8.16,473329.0,784476,12609,Movie,1,Finished Airing,,1988,Others,Sci-Fi,Seinen
Akira,383,207,8.16,473329.0,784476,12609,Movie,1,Finished Airing,,1988,Others,Supernatural,Seinen
Mushishi,62,208,8.66,264458.0,781317,25639,TV,26,Finished Airing,Fall,2005,Artland,Adventure,Seinen
Mushishi,62,208,8.66,264458.0,781317,25639,TV,26,Finished Airing,Fall,2005,Artland,Fantasy,Seinen
Mushishi,62,208,8.66,264458.0,781317,25639,TV,26,Finished Airing,Fall,2005,Artland,Mystery,Seinen
Mushishi,62,208,8.66,264458.0,781317,25639,TV,26,Finished Airing,Fall,2005,Artland,Slice of Life,Seinen
Mushishi,62,208,8.66,264458.0,781317,25639,TV,26,Finished Airing,Fall,2005,Artland,Supernatural,Seinen
Danshi Koukousei no Nichijou,299,209,8.24,393294.0,779740,13664,TV,12,Finished Airing,Winter,2012,Sunrise,,
"Komi-san wa, Comyushou desu.",644,210,7.95,400325.0,779646,11540,TV,12,Finished Airing,Fall,2021,OLM,,Shounen
Toaru Majutsu no Index,2272,211,7.36,372914.0,778909,5411,TV,24,Finished Airing,Fall,2008,J.C.Staff,Action,
Toaru Majutsu no Index,2272,211,7.36,372914.0,778909,5411,TV,24,Finished Airing,Fall,2008,J.C.Staff,Sci-Fi,
Boku wa Tomodachi ga Sukunai,3239,212,7.17,438572.0,778435,3736,TV,12,Finished Airing,Fall,2011,AIC Build,Comedy,
Boku wa Tomodachi ga Sukunai,3239,212,7.17,438572.0,778435,3736,TV,12,Finished Airing,Fall,2011,AIC Build,Romance,
Boku wa Tomodachi ga Sukunai,3239,212,7.17,438572.0,778435,3736,TV,12,Finished Airing,Fall,2011,AIC Build,Ecchi,
Hotarubi no Mori e,260,213,8.29,435600.0,777664,9930,Movie,1,Finished Airing,,2011,"""Brains Base""",Award Winning,Shoujo
Hotarubi no Mori e,260,213,8.29,435600.0,777664,9930,Movie,1,Finished Airing,,2011,"""Brains Base""",Drama,Shoujo
Hotarubi no Mori e,260,213,8.29,435600.0,777664,9930,Movie,1,Finished Airing,,2011,"""Brains Base""",Romance,Shoujo
Hotarubi no Mori e,260,213,8.29,435600.0,777664,9930,Movie,1,Finished Airing,,2011,"""Brains Base""",Supernatural,Shoujo
Bungou Stray Dogs 2nd Season,350,214,8.2,446782.0,776866,6545,TV,12,Finished Airing,Fall,2016,Bones,Action,Seinen
Bungou Stray Dogs 2nd Season,350,214,8.2,446782.0,776866,6545,TV,12,Finished Airing,Fall,2016,Bones,Mystery,Seinen
Bungou Stray Dogs 2nd Season,350,214,8.2,446782.0,776866,6545,TV,12,Finished Airing,Fall,2016,Bones,Supernatural,Seinen
Orange,1337,215,7.62,373852.0,775536,6603,TV,13,Finished Airing,Summer,2016,Others,Drama,Shoujo
Orange,1337,215,7.62,373852.0,775536,6603,TV,13,Finished Airing,Summer,2016,Others,Romance,Shoujo
Orange,1337,215,7.62,373852.0,775536,6603,TV,13,Finished Airing,Summer,2016,Others,Sci-Fi,Shoujo
Ookami to Koushinryou,311,216,8.23,375082.0,775149,17416,TV,13,Finished Airing,Winter,2008,Others,Adventure,
Ookami to Koushinryou,311,216,8.23,375082.0,775149,17416,TV,13,Finished Airing,Winter,2008,Others,Fantasy,
Ookami to Koushinryou,311,216,8.23,375082.0,775149,17416,TV,13,Finished Airing,Winter,2008,Others,Romance,
Great Teacher Onizuka,55,217,8.69,381150.0,773314,24807,TV,43,Finished Airing,Summer,1999,Pierrot,Comedy,Shounen
Great Teacher Onizuka,55,217,8.69,381150.0,773314,24807,TV,43,Finished Airing,Summer,1999,Pierrot,Drama,Shounen
FLCL,542,218,8.03,411709.0,772855,28378,OVA,6,Finished Airing,,2000,Gainax,Action,
FLCL,542,218,8.03,411709.0,772855,28378,OVA,6,Finished Airing,,2000,Gainax,Avant Garde,
FLCL,542,218,8.03,411709.0,772855,28378,OVA,6,Finished Airing,,2000,Gainax,Comedy,
FLCL,542,218,8.03,411709.0,772855,28378,OVA,6,Finished Airing,,2000,Gainax,Sci-Fi,
FLCL,542,218,8.03,411709.0,772855,28378,OVA,6,Finished Airing,,2000,Production I.G,Action,
FLCL,542,218,8.03,411709.0,772855,28378,OVA,6,Finished Airing,,2000,Production I.G,Avant Garde,
FLCL,542,218,8.03,411709.0,772855,28378,OVA,6,Finished Airing,,2000,Production I.G,Comedy,
FLCL,542,218,8.03,411709.0,772855,28378,OVA,6,Finished Airing,,2000,Production I.G,Sci-Fi,
Ookami Kodomo no Ame to Yuki,91,219,8.58,437410.0,771692,10989,Movie,1,Finished Airing,,2012,Others,Award Winning,
Ookami Kodomo no Ame to Yuki,91,219,8.58,437410.0,771692,10989,Movie,1,Finished Airing,,2012,Others,Fantasy,
Ookami Kodomo no Ame to Yuki,91,219,8.58,437410.0,771692,10989,Movie,1,Finished Airing,,2012,Others,Slice of Life,
Dragon Ball Super,1972,220,7.43,496400.0,770981,9749,TV,131,Finished Airing,Summer,2015,Toei Animation,Action,Shounen
Dragon Ball Super,1972,220,7.43,496400.0,770981,9749,TV,131,Finished Airing,Summer,2015,Toei Animation,Adventure,Shounen
Dragon Ball Super,1972,220,7.43,496400.0,770981,9749,TV,131,Finished Airing,Summer,2015,Toei Animation,Comedy,Shounen
Dragon Ball Super,1972,220,7.43,496400.0,770981,9749,TV,131,Finished Airing,Summer,2015,Toei Animation,Fantasy,Shounen
Higurashi no Naku Koro ni,747,221,7.89,378418.0,770156,20533,TV,26,Finished Airing,Spring,2006,Studio Deen,Horror,
Higurashi no Naku Koro ni,747,221,7.89,378418.0,770156,20533,TV,26,Finished Airing,Spring,2006,Studio Deen,Mystery,
Higurashi no Naku Koro ni,747,221,7.89,378418.0,770156,20533,TV,26,Finished Airing,Spring,2006,Studio Deen,Supernatural,
Higurashi no Naku Koro ni,747,221,7.89,378418.0,770156,20533,TV,26,Finished Airing,Spring,2006,Studio Deen,Suspense,
Koutetsujou no Kabaneri,2705,222,7.27,409297.0,768724,3386,TV,12,Finished Airing,Spring,2016,Wit Studio,Action,
Koutetsujou no Kabaneri,2705,222,7.27,409297.0,768724,3386,TV,12,Finished Airing,Spring,2016,Wit Studio,Drama,
Koutetsujou no Kabaneri,2705,222,7.27,409297.0,768724,3386,TV,12,Finished Airing,Spring,2016,Wit Studio,Fantasy,
Koutetsujou no Kabaneri,2705,222,7.27,409297.0,768724,3386,TV,12,Finished Airing,Spring,2016,Wit Studio,Horror,
Kaguya-sama wa Kokurasetai: Ultra Romantic,6,223,9.06,413171.0,767899,27539,TV,13,Finished Airing,Spring,2022,A-1 Pictures,Comedy,Seinen
Kaguya-sama wa Kokurasetai: Ultra Romantic,6,223,9.06,413171.0,767899,27539,TV,13,Finished Airing,Spring,2022,A-1 Pictures,Romance,Seinen
Free!,2356,224,7.34,422662.0,765953,9386,TV,12,Finished Airing,Summer,2013,Kyoto Animation,,
Free!,2356,224,7.34,422662.0,765953,9386,TV,12,Finished Airing,Summer,2013,Others,,
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,TNK,Action,
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,TNK,Comedy,
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,TNK,Romance,
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,TNK,Ecchi,
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548.0,760521,3747,TV,12,Finished Airing,Summer,2015,J.C.Staff,Comedy,
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548.0,760521,3747,TV,12,Finished Airing,Summer,2015,J.C.Staff,Ecchi,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,A-1 Pictures,Action,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,A-1 Pictures,Adventure,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,A-1 Pictures,Fantasy,
Toki wo Kakeru Shoujo,431,228,8.12,437152.0,755691,5714,Movie,1,Finished Airing,,2006,Madhouse,Award Winning,
Toki wo Kakeru Shoujo,431,228,8.12,437152.0,755691,5714,Movie,1,Finished Airing,,2006,Madhouse,Drama,
Toki wo Kakeru Shoujo,431,228,8.12,437152.0,755691,5714,Movie,1,Finished Airing,,2006,Madhouse,Romance,
Toki wo Kakeru Shoujo,431,228,8.12,437152.0,755691,5714,Movie,1,Finished Airing,,2006,Madhouse,Sci-Fi,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,J.C.Staff,Action,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,J.C.Staff,Adventure,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,J.C.Staff,Fantasy,
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Sunrise,Action,Shounen
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Sunrise,Adventure,Shounen
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Sunrise,Fantasy,Shounen
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Sunrise,Romance,Shounen
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,TMS Entertainment,Drama,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,TMS Entertainment,Romance,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,TMS Entertainment,Supernatural,Shoujo
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,A-1 Pictures,Drama,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,A-1 Pictures,Horror,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,A-1 Pictures,Mystery,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,A-1 Pictures,Sci-Fi,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,A-1 Pictures,Supernatural,
Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415.0,742810,2875,TV,12,Finished Airing,Fall,2015,Wit Studio,Action,Shounen
Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415.0,742810,2875,TV,12,Finished Airing,Fall,2015,Wit Studio,Drama,Shounen
Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415.0,742810,2875,TV,12,Finished Airing,Fall,2015,Wit Studio,Supernatural,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,LIDENFILMS,Comedy,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,LIDENFILMS,Mystery,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,LIDENFILMS,Romance,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,LIDENFILMS,Supernatural,Shounen
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Others,Drama,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Others,Fantasy,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Others,Ecchi,
Haikyuu!! To the Top Part 2,102,236,8.55,430380.0,733584,5835,TV,12,Finished Airing,Fall,2020,Production I.G,,Shounen
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,GoHands,Action,
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,GoHands,Mystery,
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,GoHands,Supernatural,
"Ijiranaide, Nagatoro-san",2437,238,7.33,385457.0,728822,8550,TV,12,Finished Airing,Spring,2021,Others,,
Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,Studio Deen,,Seinen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,MAPPA,Drama,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,MAPPA,Mystery,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,A-1 Pictures,Action,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,A-1 Pictures,Fantasy,Shounen
Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,Production I.G,,Shounen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Lerche,Comedy,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Lerche,Fantasy,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Lerche,Romance,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Lerche,Ecchi,Seinen
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2195,244,7.38,418829.0,710819,5631,TV,13,Finished Airing,Summer,2020,SILVER LINK.,Action,
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2195,244,7.38,418829.0,710819,5631,TV,13,Finished Airing,Summer,2020,SILVER LINK.,Fantasy,
Grand Blue,161,245,8.43,380395.0,710439,17937,TV,12,Finished Airing,Summer,2018,Others,,Seinen
Trigun,327,246,8.22,347955.0,709280,14515,TV,26,Finished Airing,Spring,1998,Madhouse,Action,Shounen
Trigun,327,246,8.22,347955.0,709280,14515,TV,26,Finished Airing,Spring,1998,Madhouse,Adventure,Shounen
Trigun,327,246,8.22,347955.0,709280,14515,TV,26,Finished Airing,Spring,1998,Madhouse,Sci-Fi,Shounen
Chuunibyou demo Koi ga Shitai! Ren,1543,247,7.55,424321.0,703534,2483,TV,12,Finished Airing,Winter,2014,Kyoto Animation,Comedy,
Chuunibyou demo Koi ga Shitai! Ren,1543,247,7.55,424321.0,703534,2483,TV,12,Finished Airing,Winter,2014,Kyoto Animation,Romance,
Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,Shaft,Comedy,
Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,Shaft,Mystery,
Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,Shaft,Supernatural,
Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,Shaft,Ecchi,
Kiznaiver,2190,249,7.38,341318.0,701509,4806,TV,12,Finished Airing,Spring,2016,Trigger,Drama,
Kiznaiver,2190,249,7.38,341318.0,701509,4806,TV,12,Finished Airing,Spring,2016,Trigger,Romance,
Kiznaiver,2190,249,7.38,341318.0,701509,4806,TV,12,Finished Airing,Spring,2016,Trigger,Sci-Fi,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,141,250,8.46,440912.0,701530,4577,Movie,1,Finished Airing,,2019,J.C.Staff,Adventure,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,141,250,8.46,440912.0,701530,4577,Movie,1,Finished Airing,,2019,J.C.Staff,Comedy,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,141,250,8.46,440912.0,701530,4577,Movie,1,Finished Airing,,2019,J.C.Staff,Fantasy,
Boku no Hero Academia the Movie 1: Futari no Hero,1501,251,7.56,430331.0,698373,1372,Movie,1,Finished Airing,,2018,Bones,,Shounen
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Others,Avant Garde,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Others,Award Winning,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Others,Drama,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Others,Mystery,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Others,Sci-Fi,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Others,Supernatural,
Sword Art Online: Alicization - War of Underworld,1464,253,7.58,414144.0,697028,3502,TV,12,Finished Airing,Fall,2019,A-1 Pictures,Action,
Sword Art Online: Alicization - War of Underworld,1464,253,7.58,414144.0,697028,3502,TV,12,Finished Airing,Fall,2019,A-1 Pictures,Adventure,
Sword Art Online: Alicization - War of Underworld,1464,253,7.58,414144.0,697028,3502,TV,12,Finished Airing,Fall,2019,A-1 Pictures,Fantasy,
Spy x Family Part 2,205,254,8.35,310009.0,695511,6510,TV,13,Finished Airing,Fall,2022,Wit Studio,Action,Shounen
Spy x Family Part 2,205,254,8.35,310009.0,695511,6510,TV,13,Finished Airing,Fall,2022,Wit Studio,Comedy,Shounen
Spy x Family Part 2,205,254,8.35,310009.0,695511,6510,TV,13,Finished Airing,Fall,2022,CloverWorks,Action,Shounen
Spy x Family Part 2,205,254,8.35,310009.0,695511,6510,TV,13,Finished Airing,Fall,2022,CloverWorks,Comedy,Shounen
NHK ni Youkoso!,237,255,8.31,315914.0,694110,24970,TV,24,Finished Airing,Summer,2006,Gonzo,Comedy,
NHK ni Youkoso!,237,255,8.31,315914.0,694110,24970,TV,24,Finished Airing,Summer,2006,Gonzo,Drama,
NHK ni Youkoso!,237,255,8.31,315914.0,694110,24970,TV,24,Finished Airing,Summer,2006,Gonzo,Romance,
Wonder Egg Priority,1262,256,7.65,308541.0,692720,8650,TV,12,Finished Airing,Winter,2021,CloverWorks,Drama,
Wonder Egg Priority,1262,256,7.65,308541.0,692720,8650,TV,12,Finished Airing,Winter,2021,CloverWorks,Fantasy,
Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,A-1 Pictures,Action,
Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,A-1 Pictures,Adventure,
Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,A-1 Pictures,Drama,
Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,A-1 Pictures,Fantasy,
Domestic na Kanojo,5613,258,6.68,416974.0,691895,5528,TV,12,Finished Airing,Winter,2019,Diomedéa,Drama,Shounen
Domestic na Kanojo,5613,258,6.68,416974.0,691895,5528,TV,12,Finished Airing,Winter,2019,Diomedéa,Romance,Shounen
Enen no Shouboutai: Ni no Shou,891,259,7.81,359864.0,691531,2651,TV,24,Finished Airing,Summer,2020,David Production,Action,Shounen
Enen no Shouboutai: Ni no Shou,891,259,7.81,359864.0,691531,2651,TV,24,Finished Airing,Summer,2020,David Production,Supernatural,Shounen
Accel World,2905,260,7.23,376637.0,691074,3866,TV,24,Finished Airing,Spring,2012,Sunrise,Action,
Accel World,2905,260,7.23,376637.0,691074,3866,TV,24,Finished Airing,Spring,2012,Sunrise,Romance,
Accel World,2905,260,7.23,376637.0,691074,3866,TV,24,Finished Airing,Spring,2012,Sunrise,Sci-Fi,
Sword Art Online Movie: Ordinal Scale,1476,261,7.57,427014.0,687083,3395,Movie,1,Finished Airing,,2017,A-1 Pictures,Action,
Sword Art Online Movie: Ordinal Scale,1476,261,7.57,427014.0,687083,3395,Movie,1,Finished Airing,,2017,A-1 Pictures,Adventure,
Sword Art Online Movie: Ordinal Scale,1476,261,7.57,427014.0,687083,3395,Movie,1,Finished Airing,,2017,A-1 Pictures,Fantasy,
Tsurezure Children,1481,262,7.57,372098.0,686356,2616,TV,12,Finished Airing,Summer,2017,Studio Gokumi,Comedy,Shounen
Tsurezure Children,1481,262,7.57,372098.0,686356,2616,TV,12,Finished Airing,Summer,2017,Studio Gokumi,Romance,Shounen
Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,A-1 Pictures,Comedy,
Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,A-1 Pictures,Drama,
Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,A-1 Pictures,Romance,
Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,A-1 Pictures,Ecchi,
Hellsing,1758,264,7.49,352099.0,684209,5822,TV,13,Finished Airing,Fall,2001,Gonzo,Action,Seinen
Hellsing,1758,264,7.49,352099.0,684209,5822,TV,13,Finished Airing,Fall,2001,Gonzo,Horror,Seinen
Hellsing,1758,264,7.49,352099.0,684209,5822,TV,13,Finished Airing,Fall,2001,Gonzo,Supernatural,Seinen
Nanatsu no Taizai: Seisen no Shirushi,4133,265,6.99,410335.0,678571,784,TV,4,Finished Airing,Summer,2016,A-1 Pictures,Action,Shounen
Nanatsu no Taizai: Seisen no Shirushi,4133,265,6.99,410335.0,678571,784,TV,4,Finished Airing,Summer,2016,A-1 Pictures,Adventure,Shounen
Nanatsu no Taizai: Seisen no Shirushi,4133,265,6.99,410335.0,678571,784,TV,4,Finished Airing,Summer,2016,A-1 Pictures,Fantasy,Shounen
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,620,266,7.97,404865.0,678302,1394,TV,12,Finished Airing,Spring,2018,J.C.Staff,Gourmet,Shounen
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,620,266,7.97,404865.0,678302,1394,TV,12,Finished Airing,Spring,2018,J.C.Staff,Ecchi,Shounen
Rokudenashi Majutsu Koushi to Akashic Records,3427,267,7.14,387311.0,677835,3146,TV,12,Finished Airing,Spring,2017,LIDENFILMS,Action,
Rokudenashi Majutsu Koushi to Akashic Records,3427,267,7.14,387311.0,677835,3146,TV,12,Finished Airing,Spring,2017,LIDENFILMS,Fantasy,
Nanatsu no Taizai: Kamigami no Gekirin,6960,268,6.45,385697.0,676840,1352,TV,24,Finished Airing,Fall,2019,Studio Deen,Action,Shounen
Nanatsu no Taizai: Kamigami no Gekirin,6960,268,6.45,385697.0,676840,1352,TV,24,Finished Airing,Fall,2019,Studio Deen,Adventure,Shounen
